Created as New Dataset,Sample 059 By ir Date Thursday, May 07 2015
cm-1,A
2770.00,-0.0032
2769.88,-0.0032
2769.75,-0.0033
2769.63,-0.0033
2769.50,-0.0032
2769.38,-0.0030
2769.25,-0.0030
2769.13,-0.0030
2769.00,-0.0031
2768.88,-0.0030
2768.75,-0.0030
2768.63,-0.0029
2768.50,-0.0030
2768.38,-0.0030
2768.25,-0.0031
2768.13,-0.0032
2768.00,-0.0032
2767.88,-0.0031
2767.75,-0.0031
2767.63,-0.0031
2767.50,-0.0031
2767.38,-0.0032
2767.25,-0.0033
2767.13,-0.0034
2767.00,-0.0032
2766.88,-0.0031
2766.75,-0.0030
2766.63,-0.0031
2766.50,-0.0032
2766.38,-0.0032
2766.25,-0.0031
2766.13,-0.0032
2766.00,-0.0032
2765.88,-0.0032
2765.75,-0.0033
2765.63,-0.0033
2765.50,-0.0034
2765.38,-0.0033
2765.25,-0.0032
2765.13,-0.0032
2765.00,-0.0032
2764.88,-0.0031
2764.75,-0.0030
2764.63,-0.0029
2764.50,-0.0029
2764.38,-0.0030
2764.25,-0.0031
2764.13,-0.0031
2764.00,-0.0031
2763.88,-0.0031
2763.75,-0.0031
2763.63,-0.0030
2763.50,-0.0030
2763.38,-0.0031
2763.25,-0.0032
2763.13,-0.0032
2763.00,-0.0032
2762.88,-0.0032
2762.75,-0.0032
2762.63,-0.0031
2762.50,-0.0030
2762.38,-0.0029
2762.25,-0.0030
2762.13,-0.0030
2762.00,-0.0030
2761.88,-0.0030
2761.75,-0.0030
2761.63,-0.0030
2761.50,-0.0032
2761.38,-0.0032
2761.25,-0.0032
2761.13,-0.0032
2761.00,-0.0031
2760.88,-0.0031
2760.75,-0.0030
2760.63,-0.0030
2760.50,-0.0030
2760.38,-0.0031
2760.25,-0.0031
2760.13,-0.0031
2760.00,-0.0030
2759.88,-0.0030
2759.75,-0.0030
2759.63,-0.0030
2759.50,-0.0030
2759.38,-0.0030
2759.25,-0.0031
2759.13,-0.0031
2759.00,-0.0031
2758.88,-0.0031
2758.75,-0.0030
2758.63,-0.0031
2758.50,-0.0031
2758.38,-0.0032
2758.25,-0.0031
2758.13,-0.0030
2758.00,-0.0029
2757.88,-0.0029
2757.75,-0.0030
2757.63,-0.0032
2757.50,-0.0033
2757.38,-0.0033
2757.25,-0.0032
2757.13,-0.0031
2757.00,-0.0030
2756.88,-0.0031
2756.75,-0.0032
2756.63,-0.0032
2756.50,-0.0031
2756.38,-0.0031
2756.25,-0.0031
2756.13,-0.0031
2756.00,-0.0030
2755.88,-0.0030
2755.75,-0.0031
2755.63,-0.0033
2755.50,-0.0033
2755.38,-0.0032
2755.25,-0.0031
2755.13,-0.0031
2755.00,-0.0031
2754.88,-0.0031
2754.75,-0.0031
2754.63,-0.0031
2754.50,-0.0031
2754.38,-0.0031
2754.25,-0.0031
2754.13,-0.0031
2754.00,-0.0031
2753.88,-0.0031
2753.75,-0.0031
2753.63,-0.0031
2753.50,-0.0031
2753.38,-0.0032
2753.25,-0.0033
2753.13,-0.0032
2753.00,-0.0032
2752.88,-0.0032
2752.75,-0.0033
2752.63,-0.0034
2752.50,-0.0033
2752.38,-0.0033
2752.25,-0.0032
2752.13,-0.0031
2752.00,-0.0031
2751.88,-0.0030
2751.75,-0.0030
2751.63,-0.0030
2751.50,-0.0031
2751.38,-0.0031
2751.25,-0.0032
2751.13,-0.0031
2751.00,-0.0031
2750.88,-0.0030
2750.75,-0.0031
2750.63,-0.0032
2750.50,-0.0032
2750.38,-0.0032
2750.25,-0.0031
2750.13,-0.0031
2750.00,-0.0031
2749.88,-0.0030
2749.75,-0.0029
2749.63,-0.0029
2749.50,-0.0030
2749.38,-0.0031
2749.25,-0.0031
2749.13,-0.0031
2749.00,-0.0030
2748.88,-0.0030
2748.75,-0.0031
2748.63,-0.0033
2748.50,-0.0033
2748.38,-0.0033
2748.25,-0.0032
2748.13,-0.0032
2748.00,-0.0032
2747.88,-0.0032
2747.75,-0.0031
2747.63,-0.0031
2747.50,-0.0030
2747.38,-0.0029
2747.25,-0.0030
2747.13,-0.0031
2747.00,-0.0031
2746.88,-0.0031
2746.75,-0.0031
2746.63,-0.0031
2746.50,-0.0031
2746.38,-0.0031
2746.25,-0.0030
2746.13,-0.0030
2746.00,-0.0031
2745.88,-0.0031
2745.75,-0.0031
2745.63,-0.0031
2745.50,-0.0031
2745.38,-0.0031
2745.25,-0.0031
2745.13,-0.0030
2745.00,-0.0030
2744.88,-0.0030
2744.75,-0.0032
2744.63,-0.0032
2744.50,-0.0032
2744.38,-0.0031
2744.25,-0.0030
2744.13,-0.0030
2744.00,-0.0030
2743.88,-0.0031
2743.75,-0.0032
2743.63,-0.0031
2743.50,-0.0031
2743.38,-0.0030
2743.25,-0.0031
2743.13,-0.0031
2743.00,-0.0030
2742.88,-0.0030
2742.75,-0.0031
2742.63,-0.0031
2742.50,-0.0030
2742.38,-0.0030
2742.25,-0.0030
2742.13,-0.0031
2742.00,-0.0031
2741.88,-0.0030
2741.75,-0.0030
2741.63,-0.0030
2741.50,-0.0031
2741.38,-0.0031
2741.25,-0.0031
2741.13,-0.0031
2741.00,-0.0032
2740.88,-0.0031
2740.75,-0.0031
2740.63,-0.0031
2740.50,-0.0030
2740.38,-0.0030
2740.25,-0.0030
2740.13,-0.0029
2740.00,-0.0030
2739.88,-0.0031
2739.75,-0.0032
2739.63,-0.0032
2739.50,-0.0031
2739.38,-0.0030
2739.25,-0.0030
2739.13,-0.0031
2739.00,-0.0031
2738.88,-0.0031
2738.75,-0.0031
2738.63,-0.0031
2738.50,-0.0031
2738.38,-0.0031
2738.25,-0.0032
2738.13,-0.0032
2738.00,-0.0031
2737.88,-0.0030
2737.75,-0.0029
2737.63,-0.0030
2737.50,-0.0030
2737.38,-0.0030
2737.25,-0.0030
2737.13,-0.0030
2737.00,-0.0030
2736.88,-0.0029
2736.75,-0.0029
2736.63,-0.0030
2736.50,-0.0030
2736.38,-0.0031
2736.25,-0.0031
2736.13,-0.0030
2736.00,-0.0030
2735.88,-0.0030
2735.75,-0.0031
2735.63,-0.0032
2735.50,-0.0031
2735.38,-0.0030
2735.25,-0.0030
2735.13,-0.0031
2735.00,-0.0032
2734.88,-0.0032
2734.75,-0.0032
2734.63,-0.0031
2734.50,-0.0030
2734.38,-0.0029
2734.25,-0.0030
2734.13,-0.0030
2734.00,-0.0030
2733.88,-0.0030
2733.75,-0.0031
2733.63,-0.0031
2733.50,-0.0030
2733.38,-0.0029
2733.25,-0.0030
2733.13,-0.0030
2733.00,-0.0030
2732.88,-0.0029
2732.75,-0.0030
2732.63,-0.0031
2732.50,-0.0032
2732.38,-0.0032
2732.25,-0.0031
2732.13,-0.0030
2732.00,-0.0030
2731.88,-0.0030
2731.75,-0.0030
2731.63,-0.0031
2731.50,-0.0030
2731.38,-0.0029
2731.25,-0.0029
2731.13,-0.0029
2731.00,-0.0030
2730.88,-0.0030
2730.75,-0.0029
2730.63,-0.0029
2730.50,-0.0029
2730.38,-0.0029
2730.25,-0.0029
2730.13,-0.0030
2730.00,-0.0031
2729.88,-0.0030
2729.75,-0.0030
2729.63,-0.0030
2729.50,-0.0029
2729.38,-0.0030
2729.25,-0.0031
2729.13,-0.0032
2729.00,-0.0032
2728.88,-0.0031
2728.75,-0.0029
2728.63,-0.0029
2728.50,-0.0030
2728.38,-0.0031
2728.25,-0.0031
2728.13,-0.0031
2728.00,-0.0030
2727.88,-0.0030
2727.75,-0.0030
2727.63,-0.0031
2727.50,-0.0032
2727.38,-0.0031
2727.25,-0.0031
2727.13,-0.0031
2727.00,-0.0032
2726.88,-0.0032
2726.75,-0.0032
2726.63,-0.0031
2726.50,-0.0030
2726.38,-0.0030
2726.25,-0.0031
2726.13,-0.0030
2726.00,-0.0030
2725.88,-0.0030
2725.75,-0.0030
2725.63,-0.0030
2725.50,-0.0030
2725.38,-0.0029
2725.25,-0.0030
2725.13,-0.0031
2725.00,-0.0031
2724.88,-0.0030
2724.75,-0.0029
2724.63,-0.0029
2724.50,-0.0030
2724.38,-0.0030
2724.25,-0.0030
2724.13,-0.0030
2724.00,-0.0029
2723.88,-0.0029
2723.75,-0.0031
2723.63,-0.0032
2723.50,-0.0032
2723.38,-0.0031
2723.25,-0.0029
2723.13,-0.0029
2723.00,-0.0029
2722.88,-0.0029
2722.75,-0.0029
2722.63,-0.0030
2722.50,-0.0031
2722.38,-0.0031
2722.25,-0.0029
2722.13,-0.0028
2722.00,-0.0029
2721.88,-0.0030
2721.75,-0.0031
2721.63,-0.0031
2721.50,-0.0031
2721.38,-0.0030
2721.25,-0.0029
2721.13,-0.0029
2721.00,-0.0030
2720.88,-0.0030
2720.75,-0.0030
2720.63,-0.0030
2720.50,-0.0030
2720.38,-0.0030
2720.25,-0.0030
2720.13,-0.0031
2720.00,-0.0030
2719.88,-0.0029
2719.75,-0.0028
2719.63,-0.0029
2719.50,-0.0030
2719.38,-0.0030
2719.25,-0.0031
2719.13,-0.0031
2719.00,-0.0031
2718.88,-0.0030
2718.75,-0.0029
2718.63,-0.0029
2718.50,-0.0029
2718.38,-0.0029
2718.25,-0.0029
2718.13,-0.0030
2718.00,-0.0030
2717.88,-0.0030
2717.75,-0.0030
2717.63,-0.0031
2717.50,-0.0031
2717.38,-0.0031
2717.25,-0.0030
2717.13,-0.0028
2717.00,-0.0028
2716.88,-0.0028
2716.75,-0.0029
2716.63,-0.0029
2716.50,-0.0029
2716.38,-0.0030
2716.25,-0.0031
2716.13,-0.0031
2716.00,-0.0031
2715.88,-0.0031
2715.75,-0.0030
2715.63,-0.0029
2715.50,-0.0029
2715.38,-0.0030
2715.25,-0.0030
2715.13,-0.0029
2715.00,-0.0028
2714.88,-0.0027
2714.75,-0.0028
2714.63,-0.0029
2714.50,-0.0030
2714.38,-0.0031
2714.25,-0.0032
2714.13,-0.0032
2714.00,-0.0032
2713.88,-0.0031
2713.75,-0.0030
2713.63,-0.0029
2713.50,-0.0029
2713.38,-0.0029
2713.25,-0.0030
2713.13,-0.0032
2713.00,-0.0032
2712.88,-0.0031
2712.75,-0.0030
2712.63,-0.0029
2712.50,-0.0030
2712.38,-0.0031
2712.25,-0.0031
2712.13,-0.0031
2712.00,-0.0030
2711.88,-0.0029
2711.75,-0.0029
2711.63,-0.0030
2711.50,-0.0031
2711.38,-0.0030
2711.25,-0.0029
2711.13,-0.0029
2711.00,-0.0029
2710.88,-0.0029
2710.75,-0.0029
2710.63,-0.0030
2710.50,-0.0030
2710.38,-0.0030
2710.25,-0.0028
2710.13,-0.0028
2710.00,-0.0029
2709.88,-0.0030
2709.75,-0.0031
2709.63,-0.0030
2709.50,-0.0030
2709.38,-0.0030
2709.25,-0.0030
2709.13,-0.0030
2709.00,-0.0029
2708.88,-0.0029
2708.75,-0.0029
2708.63,-0.0029
2708.50,-0.0029
2708.38,-0.0029
2708.25,-0.0030
2708.13,-0.0030
2708.00,-0.0030
2707.88,-0.0030
2707.75,-0.0032
2707.63,-0.0032
2707.50,-0.0032
2707.38,-0.0031
2707.25,-0.0030
2707.13,-0.0029
2707.00,-0.0028
2706.88,-0.0029
2706.75,-0.0030
2706.63,-0.0031
2706.50,-0.0031
2706.38,-0.0030
2706.25,-0.0030
2706.13,-0.0029
2706.00,-0.0030
2705.88,-0.0030
2705.75,-0.0030
2705.63,-0.0030
2705.50,-0.0029
2705.38,-0.0029
2705.25,-0.0030
2705.13,-0.0030
2705.00,-0.0029
2704.88,-0.0029
2704.75,-0.0030
2704.63,-0.0030
2704.50,-0.0030
2704.38,-0.0029
2704.25,-0.0029
2704.13,-0.0030
2704.00,-0.0031
2703.88,-0.0031
2703.75,-0.0030
2703.63,-0.0029
2703.50,-0.0029
2703.38,-0.0030
2703.25,-0.0030
2703.13,-0.0030
2703.00,-0.0029
2702.88,-0.0028
2702.75,-0.0028
2702.63,-0.0029
2702.50,-0.0029
2702.38,-0.0030
2702.25,-0.0030
2702.13,-0.0030
2702.00,-0.0031
2701.88,-0.0031
2701.75,-0.0031
2701.63,-0.0031
2701.50,-0.0031
2701.38,-0.0031
2701.25,-0.0030
2701.13,-0.0029
2701.00,-0.0029
2700.88,-0.0029
2700.75,-0.0030
2700.63,-0.0030
2700.50,-0.0030
2700.38,-0.0029
2700.25,-0.0030
2700.13,-0.0030
2700.00,-0.0029
2699.88,-0.0029
2699.75,-0.0029
2699.63,-0.0030
2699.50,-0.0030
2699.38,-0.0029
2699.25,-0.0029
2699.13,-0.0028
2699.00,-0.0028
2698.88,-0.0028
2698.75,-0.0029
2698.63,-0.0030
2698.50,-0.0030
2698.38,-0.0031
2698.25,-0.0031
2698.13,-0.0030
2698.00,-0.0029
2697.88,-0.0029
2697.75,-0.0029
2697.63,-0.0030
2697.50,-0.0030
2697.38,-0.0029
2697.25,-0.0028
2697.13,-0.0029
2697.00,-0.0030
2696.88,-0.0030
2696.75,-0.0030
2696.63,-0.0028
2696.50,-0.0027
2696.38,-0.0028
2696.25,-0.0029
2696.13,-0.0029
2696.00,-0.0028
2695.88,-0.0028
2695.75,-0.0029
2695.63,-0.0030
2695.50,-0.0028
2695.38,-0.0028
2695.25,-0.0029
2695.13,-0.0031
2695.00,-0.0031
2694.88,-0.0030
2694.75,-0.0030
2694.63,-0.0030
2694.50,-0.0030
2694.38,-0.0029
2694.25,-0.0029
2694.13,-0.0029
2694.00,-0.0029
2693.88,-0.0029
2693.75,-0.0029
2693.63,-0.0030
2693.50,-0.0029
2693.38,-0.0029
2693.25,-0.0030
2693.13,-0.0031
2693.00,-0.0030
2692.88,-0.0030
2692.75,-0.0029
2692.63,-0.0029
2692.50,-0.0029
2692.38,-0.0028
2692.25,-0.0029
2692.13,-0.0030
2692.00,-0.0030
2691.88,-0.0029
2691.75,-0.0029
2691.63,-0.0029
2691.50,-0.0029
2691.38,-0.0029
2691.25,-0.0029
2691.13,-0.0029
2691.00,-0.0029
2690.88,-0.0028
2690.75,-0.0029
2690.63,-0.0030
2690.50,-0.0030
2690.38,-0.0030
2690.25,-0.0029
2690.13,-0.0028
2690.00,-0.0028
2689.88,-0.0028
2689.75,-0.0028
2689.63,-0.0029
2689.50,-0.0030
2689.38,-0.0030
2689.25,-0.0030
2689.13,-0.0030
2689.00,-0.0030
2688.88,-0.0030
2688.75,-0.0030
2688.63,-0.0030
2688.50,-0.0028
2688.38,-0.0027
2688.25,-0.0028
2688.13,-0.0029
2688.00,-0.0030
2687.88,-0.0030
2687.75,-0.0029
2687.63,-0.0029
2687.50,-0.0028
2687.38,-0.0028
2687.25,-0.0029
2687.13,-0.0029
2687.00,-0.0030
2686.88,-0.0030
2686.75,-0.0031
2686.63,-0.0031
2686.50,-0.0030
2686.38,-0.0030
2686.25,-0.0029
2686.13,-0.0029
2686.00,-0.0029
2685.88,-0.0029
2685.75,-0.0029
2685.63,-0.0030
2685.50,-0.0030
2685.38,-0.0029
2685.25,-0.0029
2685.13,-0.0029
2685.00,-0.0030
2684.88,-0.0029
2684.75,-0.0028
2684.63,-0.0028
2684.50,-0.0028
2684.38,-0.0030
2684.25,-0.0030
2684.13,-0.0030
2684.00,-0.0029
2683.88,-0.0028
2683.75,-0.0028
2683.63,-0.0029
2683.50,-0.0030
2683.38,-0.0030
2683.25,-0.0029
2683.13,-0.0029
2683.00,-0.0029
2682.88,-0.0029
2682.75,-0.0028
2682.63,-0.0028
2682.50,-0.0029
2682.38,-0.0030
2682.25,-0.0030
2682.13,-0.0029
2682.00,-0.0028
2681.88,-0.0028
2681.75,-0.0028
2681.63,-0.0029
2681.50,-0.0029
2681.38,-0.0030
2681.25,-0.0030
2681.13,-0.0029
2681.00,-0.0028
2680.88,-0.0028
2680.75,-0.0028
2680.63,-0.0029
2680.50,-0.0029
2680.38,-0.0030
2680.25,-0.0031
2680.13,-0.0030
2680.00,-0.0030
2679.88,-0.0029
2679.75,-0.0030
2679.63,-0.0030
2679.50,-0.0029
2679.38,-0.0028
2679.25,-0.0029
2679.13,-0.0030
2679.00,-0.0031
2678.88,-0.0031
2678.75,-0.0030
2678.63,-0.0030
2678.50,-0.0030
2678.38,-0.0029
2678.25,-0.0028
2678.13,-0.0028
2678.00,-0.0028
2677.88,-0.0027
2677.75,-0.0027
2677.63,-0.0028
2677.50,-0.0029
2677.38,-0.0030
2677.25,-0.0030
2677.13,-0.0029
2677.00,-0.0029
2676.88,-0.0029
2676.75,-0.0031
2676.63,-0.0032
2676.50,-0.0032
2676.38,-0.0030
2676.25,-0.0028
2676.13,-0.0028
2676.00,-0.0029
2675.88,-0.0030
2675.75,-0.0030
2675.63,-0.0029
2675.50,-0.0029
2675.38,-0.0029
2675.25,-0.0029
2675.13,-0.0029
2675.00,-0.0029
2674.88,-0.0030
2674.75,-0.0030
2674.63,-0.0030
2674.50,-0.0028
2674.38,-0.0028
2674.25,-0.0029
2674.13,-0.0029
2674.00,-0.0029
2673.88,-0.0029
2673.75,-0.0029
2673.63,-0.0029
2673.50,-0.0030
2673.38,-0.0031
2673.25,-0.0031
2673.13,-0.0030
2673.00,-0.0029
2672.88,-0.0028
2672.75,-0.0028
2672.63,-0.0027
2672.50,-0.0027
2672.38,-0.0027
2672.25,-0.0028
2672.13,-0.0029
2672.00,-0.0029
2671.88,-0.0028
2671.75,-0.0028
2671.63,-0.0030
2671.50,-0.0030
2671.38,-0.0030
2671.25,-0.0029
2671.13,-0.0029
2671.00,-0.0030
2670.88,-0.0030
2670.75,-0.0030
2670.63,-0.0029
2670.50,-0.0029
2670.38,-0.0030
2670.25,-0.0031
2670.13,-0.0032
2670.00,-0.0030
2669.88,-0.0028
2669.75,-0.0028
2669.63,-0.0028
2669.50,-0.0028
2669.38,-0.0028
2669.25,-0.0027
2669.13,-0.0027
2669.00,-0.0027
2668.88,-0.0027
2668.75,-0.0029
2668.63,-0.0030
2668.50,-0.0030
2668.38,-0.0029
2668.25,-0.0028
2668.13,-0.0028
2668.00,-0.0028
2667.88,-0.0028
2667.75,-0.0029
2667.63,-0.0030
2667.50,-0.0029
2667.38,-0.0028
2667.25,-0.0028
2667.13,-0.0029
2667.00,-0.0029
2666.88,-0.0028
2666.75,-0.0027
2666.63,-0.0027
2666.50,-0.0028
2666.38,-0.0029
2666.25,-0.0030
2666.13,-0.0030
2666.00,-0.0029
2665.88,-0.0028
2665.75,-0.0029
2665.63,-0.0030
2665.50,-0.0030
2665.38,-0.0029
2665.25,-0.0029
2665.13,-0.0029
2665.00,-0.0028
2664.88,-0.0028
2664.75,-0.0029
2664.63,-0.0030
2664.50,-0.0030
2664.38,-0.0029
2664.25,-0.0029
2664.13,-0.0030
2664.00,-0.0030
2663.88,-0.0030
2663.75,-0.0030
2663.63,-0.0030
2663.50,-0.0030
2663.38,-0.0029
2663.25,-0.0029
2663.13,-0.0029
2663.00,-0.0029
2662.88,-0.0028
2662.75,-0.0028
2662.63,-0.0029
2662.50,-0.0028
2662.38,-0.0028
2662.25,-0.0028
2662.13,-0.0029
2662.00,-0.0030
2661.88,-0.0029
2661.75,-0.0028
2661.63,-0.0029
2661.50,-0.0029
2661.38,-0.0029
2661.25,-0.0029
2661.13,-0.0028
2661.00,-0.0027
2660.88,-0.0027
2660.75,-0.0027
2660.63,-0.0027
2660.50,-0.0028
2660.38,-0.0028
2660.25,-0.0027
2660.13,-0.0027
2660.00,-0.0028
2659.88,-0.0029
2659.75,-0.0029
2659.63,-0.0030
2659.50,-0.0030
2659.38,-0.0030
2659.25,-0.0029
2659.13,-0.0028
2659.00,-0.0028
2658.88,-0.0028
2658.75,-0.0028
2658.63,-0.0028
2658.50,-0.0028
2658.38,-0.0029
2658.25,-0.0030
2658.13,-0.0029
2658.00,-0.0028
2657.88,-0.0028
2657.75,-0.0028
2657.63,-0.0028
2657.50,-0.0028
2657.38,-0.0028
2657.25,-0.0029
2657.13,-0.0029
2657.00,-0.0029
2656.88,-0.0029
2656.75,-0.0029
2656.63,-0.0029
2656.50,-0.0029
2656.38,-0.0029
2656.25,-0.0029
2656.13,-0.0030
2656.00,-0.0029
2655.88,-0.0028
2655.75,-0.0028
2655.63,-0.0029
2655.50,-0.0029
2655.38,-0.0028
2655.25,-0.0028
2655.13,-0.0029
2655.00,-0.0030
2654.88,-0.0030
2654.75,-0.0030
2654.63,-0.0030
2654.50,-0.0029
2654.38,-0.0028
2654.25,-0.0028
2654.13,-0.0029
2654.00,-0.0029
2653.88,-0.0028
2653.75,-0.0027
2653.63,-0.0027
2653.50,-0.0028
2653.38,-0.0028
2653.25,-0.0029
2653.13,-0.0029
2653.00,-0.0030
2652.88,-0.0030
2652.75,-0.0030
2652.63,-0.0029
2652.50,-0.0028
2652.38,-0.0028
2652.25,-0.0029
2652.13,-0.0030
2652.00,-0.0030
2651.88,-0.0029
2651.75,-0.0028
2651.63,-0.0028
2651.50,-0.0029
2651.38,-0.0029
2651.25,-0.0028
2651.13,-0.0028
2651.00,-0.0028
2650.88,-0.0029
2650.75,-0.0029
2650.63,-0.0030
2650.50,-0.0030
2650.38,-0.0029
2650.25,-0.0029
2650.13,-0.0029
2650.00,-0.0029
2649.88,-0.0029
2649.75,-0.0029
2649.63,-0.0028
2649.50,-0.0028
2649.38,-0.0028
2649.25,-0.0029
2649.13,-0.0030
2649.00,-0.0029
2648.88,-0.0029
2648.75,-0.0029
2648.63,-0.0030
2648.50,-0.0029
2648.38,-0.0029
2648.25,-0.0028
2648.13,-0.0029
2648.00,-0.0029
2647.88,-0.0028
2647.75,-0.0028
2647.63,-0.0028
2647.50,-0.0029
2647.38,-0.0029
2647.25,-0.0029
2647.13,-0.0028
2647.00,-0.0028
2646.88,-0.0028
2646.75,-0.0028
2646.63,-0.0029
2646.50,-0.0029
2646.38,-0.0028
2646.25,-0.0028
2646.13,-0.0028
2646.00,-0.0028
2645.88,-0.0028
2645.75,-0.0028
2645.63,-0.0028
2645.50,-0.0028
2645.38,-0.0028
2645.25,-0.0028
2645.13,-0.0028
2645.00,-0.0028
2644.88,-0.0029
2644.75,-0.0029
2644.63,-0.0030
2644.50,-0.0030
2644.38,-0.0029
2644.25,-0.0029
2644.13,-0.0029
2644.00,-0.0028
2643.88,-0.0027
2643.75,-0.0027
2643.63,-0.0027
2643.50,-0.0028
2643.38,-0.0029
2643.25,-0.0029
2643.13,-0.0029
2643.00,-0.0029
2642.88,-0.0029
2642.75,-0.0029
2642.63,-0.0029
2642.50,-0.0029
2642.38,-0.0028
2642.25,-0.0028
2642.13,-0.0029
2642.00,-0.0029
2641.88,-0.0029
2641.75,-0.0029
2641.63,-0.0029
2641.50,-0.0029
2641.38,-0.0028
2641.25,-0.0028
2641.13,-0.0029
2641.00,-0.0029
2640.88,-0.0028
2640.75,-0.0027
2640.63,-0.0027
2640.50,-0.0028
2640.38,-0.0028
2640.25,-0.0029
2640.13,-0.0028
2640.00,-0.0027
2639.88,-0.0026
2639.75,-0.0027
2639.63,-0.0029
2639.50,-0.0029
2639.38,-0.0028
2639.25,-0.0028
2639.13,-0.0027
2639.00,-0.0027
2638.88,-0.0026
2638.75,-0.0026
2638.63,-0.0026
2638.50,-0.0026
2638.38,-0.0026
2638.25,-0.0026
2638.13,-0.0027
2638.00,-0.0028
2637.88,-0.0029
2637.75,-0.0029
2637.63,-0.0029
2637.50,-0.0029
2637.38,-0.0028
2637.25,-0.0028
2637.13,-0.0028
2637.00,-0.0029
2636.88,-0.0029
2636.75,-0.0029
2636.63,-0.0029
2636.50,-0.0029
2636.38,-0.0028
2636.25,-0.0028
2636.13,-0.0028
2636.00,-0.0029
2635.88,-0.0029
2635.75,-0.0028
2635.63,-0.0028
2635.50,-0.0029
2635.38,-0.0028
2635.25,-0.0028
2635.13,-0.0027
2635.00,-0.0027
2634.88,-0.0028
2634.75,-0.0028
2634.63,-0.0027
2634.50,-0.0027
2634.38,-0.0027
2634.25,-0.0028
2634.13,-0.0028
2634.00,-0.0028
2633.88,-0.0028
2633.75,-0.0029
2633.63,-0.0029
2633.50,-0.0027
2633.38,-0.0026
2633.25,-0.0026
2633.13,-0.0028
2633.00,-0.0028
2632.88,-0.0027
2632.75,-0.0027
2632.63,-0.0028
2632.50,-0.0028
2632.38,-0.0028
2632.25,-0.0027
2632.13,-0.0028
2632.00,-0.0028
2631.88,-0.0027
2631.75,-0.0027
2631.63,-0.0027
2631.50,-0.0028
2631.38,-0.0029
2631.25,-0.0028
2631.13,-0.0027
2631.00,-0.0027
2630.88,-0.0027
2630.75,-0.0027
2630.63,-0.0028
2630.50,-0.0028
2630.38,-0.0027
2630.25,-0.0028
2630.13,-0.0028
2630.00,-0.0027
2629.88,-0.0027
2629.75,-0.0027
2629.63,-0.0027
2629.50,-0.0027
2629.38,-0.0026
2629.25,-0.0027
2629.13,-0.0028
2629.00,-0.0028
2628.88,-0.0027
2628.75,-0.0027
2628.63,-0.0027
2628.50,-0.0027
2628.38,-0.0027
2628.25,-0.0028
2628.13,-0.0028
2628.00,-0.0029
2627.88,-0.0028
2627.75,-0.0028
2627.63,-0.0028
2627.50,-0.0029
2627.38,-0.0028
2627.25,-0.0028
2627.13,-0.0027
2627.00,-0.0027
2626.88,-0.0026
2626.75,-0.0026
2626.63,-0.0027
2626.50,-0.0028
2626.38,-0.0028
2626.25,-0.0028
2626.13,-0.0028
2626.00,-0.0029
2625.88,-0.0030
2625.75,-0.0030
2625.63,-0.0030
2625.50,-0.0029
2625.38,-0.0028
2625.25,-0.0028
2625.13,-0.0028
2625.00,-0.0029
2624.88,-0.0028
2624.75,-0.0028
2624.63,-0.0027
2624.50,-0.0026
2624.38,-0.0026
2624.25,-0.0027
2624.13,-0.0028
2624.00,-0.0029
2623.88,-0.0028
2623.75,-0.0028
2623.63,-0.0028
2623.50,-0.0028
2623.38,-0.0028
2623.25,-0.0028
2623.13,-0.0028
2623.00,-0.0027
2622.88,-0.0027
2622.75,-0.0027
2622.63,-0.0028
2622.50,-0.0028
2622.38,-0.0027
2622.25,-0.0026
2622.13,-0.0026
2622.00,-0.0027
2621.88,-0.0028
2621.75,-0.0029
2621.63,-0.0028
2621.50,-0.0027
2621.38,-0.0026
2621.25,-0.0027
2621.13,-0.0029
2621.00,-0.0029
2620.88,-0.0028
2620.75,-0.0026
2620.63,-0.0026
2620.50,-0.0027
2620.38,-0.0028
2620.25,-0.0028
2620.13,-0.0028
2620.00,-0.0028
2619.88,-0.0028
2619.75,-0.0028
2619.63,-0.0028
2619.50,-0.0028
2619.38,-0.0028
2619.25,-0.0028
2619.13,-0.0028
2619.00,-0.0028
2618.88,-0.0027
2618.75,-0.0026
2618.63,-0.0026
2618.50,-0.0027
2618.38,-0.0028
2618.25,-0.0027
2618.13,-0.0027
2618.00,-0.0027
2617.88,-0.0028
2617.75,-0.0028
2617.63,-0.0028
2617.50,-0.0027
2617.38,-0.0027
2617.25,-0.0026
2617.13,-0.0026
2617.00,-0.0026
2616.88,-0.0026
2616.75,-0.0027
2616.63,-0.0028
2616.50,-0.0029
2616.38,-0.0029
2616.25,-0.0028
2616.13,-0.0028
2616.00,-0.0028
2615.88,-0.0028
2615.75,-0.0028
2615.63,-0.0027
2615.50,-0.0027
2615.38,-0.0027
2615.25,-0.0028
2615.13,-0.0028
2615.00,-0.0028
2614.88,-0.0028
2614.75,-0.0028
2614.63,-0.0028
2614.50,-0.0028
2614.38,-0.0027
2614.25,-0.0027
2614.13,-0.0027
2614.00,-0.0028
2613.88,-0.0028
2613.75,-0.0029
2613.63,-0.0029
2613.50,-0.0029
2613.38,-0.0029
2613.25,-0.0028
2613.13,-0.0027
2613.00,-0.0027
2612.88,-0.0029
2612.75,-0.0030
2612.63,-0.0030
2612.50,-0.0029
2612.38,-0.0028
2612.25,-0.0029
2612.13,-0.0029
2612.00,-0.0029
2611.88,-0.0028
2611.75,-0.0027
2611.63,-0.0027
2611.50,-0.0027
