Created as New Dataset,Sample 024 By ir Date Thursday, May 14 2015
cm-1,A
3014.50,0.6456
3014.38,0.4757
3014.25,0.3596
3014.13,0.2817
3014.00,0.2297
3013.88,0.1963
3013.75,0.1759
3013.63,0.1642
3013.50,0.1593
3013.38,0.1613
3013.25,0.1723
3013.13,0.1995
3013.00,0.2571
3012.88,0.3609
3012.75,0.5110
3012.63,0.6517
3012.50,0.6643
3012.38,0.5456
3012.25,0.4069
3012.13,0.2989
3012.00,0.2240
3011.88,0.1754
3011.75,0.1464
3011.63,0.1303
3011.50,0.1206
3011.38,0.1137
3011.25,0.1088
3011.13,0.1058
3011.00,0.1034
3010.88,0.1012
3010.75,0.0998
3010.63,0.0990
3010.50,0.0978
3010.38,0.0962
3010.25,0.0948
3010.13,0.0938
3010.00,0.0930
3009.88,0.0922
3009.75,0.0920
3009.63,0.0921
3009.50,0.0921
3009.38,0.0918
3009.25,0.0918
3009.13,0.0919
3009.00,0.0918
3008.88,0.0916
3008.75,0.0916
3008.63,0.0916
3008.50,0.0914
3008.38,0.0911
3008.25,0.0909
3008.13,0.0908
3008.00,0.0903
3007.88,0.0896
3007.75,0.0894
3007.63,0.0894
3007.50,0.0892
3007.38,0.0888
3007.25,0.0887
3007.13,0.0889
3007.00,0.0889
3006.88,0.0890
3006.75,0.0894
3006.63,0.0901
3006.50,0.0904
3006.38,0.0904
3006.25,0.0904
3006.13,0.0907
3006.00,0.0906
3005.88,0.0904
3005.75,0.0905
3005.63,0.0909
3005.50,0.0911
3005.38,0.0908
3005.25,0.0905
3005.13,0.0903
3005.00,0.0903
3004.88,0.0902
3004.75,0.0901
3004.63,0.0900
3004.50,0.0898
3004.38,0.0899
3004.25,0.0904
3004.13,0.0909
3004.00,0.0912
3003.88,0.0916
3003.75,0.0924
3003.63,0.0933
3003.50,0.0938
3003.38,0.0940
3003.25,0.0941
3003.13,0.0942
3003.00,0.0940
3002.88,0.0940
3002.75,0.0946
3002.63,0.0956
3002.50,0.0961
3002.38,0.0962
3002.25,0.0962
3002.13,0.0967
3002.00,0.0972
3001.88,0.0978
3001.75,0.0987
3001.63,0.1001
3001.50,0.1015
3001.38,0.1029
3001.25,0.1047
3001.13,0.1070
3001.00,0.1091
3000.88,0.1112
3000.75,0.1138
3000.63,0.1173
3000.50,0.1214
3000.38,0.1259
3000.25,0.1311
3000.13,0.1377
3000.00,0.1461
2999.88,0.1566
2999.75,0.1705
2999.63,0.1899
2999.50,0.2171
2999.38,0.2563
2999.25,0.3142
2999.13,0.4008
2999.00,0.5264
2998.88,0.7006
2998.75,0.9293
2998.63,1.2100
2998.50,1.4830
2998.38,1.4968
2998.25,1.2128
2998.13,0.9150
2998.00,0.6889
2997.88,0.5295
2997.75,0.4196
2997.63,0.3436
2997.50,0.2911
2997.38,0.2568
2997.25,0.2378
2997.13,0.2315
2997.00,0.2375
2996.88,0.2611
2996.75,0.3128
2996.63,0.4058
2996.50,0.5507
2996.38,0.7417
2996.25,0.9058
2996.13,0.8870
2996.00,0.7099
2995.88,0.5260
2995.75,0.3878
2995.63,0.2933
2995.50,0.2311
2995.38,0.1910
2995.25,0.1655
2995.13,0.1495
2995.00,0.1389
2994.88,0.1310
2994.75,0.1249
2994.63,0.1203
2994.50,0.1167
2994.38,0.1136
2994.25,0.1109
2994.13,0.1087
2994.00,0.1068
2993.88,0.1052
2993.75,0.1038
2993.63,0.1027
2993.50,0.1018
2993.38,0.1011
2993.25,0.1007
2993.13,0.1003
2993.00,0.0996
2992.88,0.0988
2992.75,0.0981
2992.63,0.0978
2992.50,0.0976
2992.38,0.0974
2992.25,0.0971
2992.13,0.0967
2992.00,0.0962
2991.88,0.0957
2991.75,0.0954
2991.63,0.0952
2991.50,0.0951
2991.38,0.0950
2991.25,0.0949
2991.13,0.0947
2991.00,0.0945
2990.88,0.0942
2990.75,0.0943
2990.63,0.0943
2990.50,0.0940
2990.38,0.0935
2990.25,0.0933
2990.13,0.0937
2990.00,0.0943
2989.88,0.0946
2989.75,0.0946
2989.63,0.0944
2989.50,0.0942
2989.38,0.0943
2989.25,0.0944
2989.13,0.0946
2989.00,0.0946
2988.88,0.0946
2988.75,0.0945
2988.63,0.0945
2988.50,0.0943
2988.38,0.0943
2988.25,0.0944
2988.13,0.0948
2988.00,0.0951
2987.88,0.0954
2987.75,0.0958
2987.63,0.0961
2987.50,0.0965
2987.38,0.0969
2987.25,0.0974
2987.13,0.0977
2987.00,0.0976
2986.88,0.0975
2986.75,0.0979
2986.63,0.0987
2986.50,0.0993
2986.38,0.0995
2986.25,0.0995
2986.13,0.0997
2986.00,0.1002
2985.88,0.1009
2985.75,0.1018
2985.63,0.1028
2985.50,0.1037
2985.38,0.1047
2985.25,0.1059
2985.13,0.1072
2985.00,0.1086
2984.88,0.1100
2984.75,0.1115
2984.63,0.1132
2984.50,0.1149
2984.38,0.1168
2984.25,0.1193
2984.13,0.1222
2984.00,0.1254
2983.88,0.1289
2983.75,0.1330
2983.63,0.1380
2983.50,0.1439
2983.38,0.1508
2983.25,0.1593
2983.13,0.1698
2983.00,0.1827
2982.88,0.1990
2982.75,0.2206
2982.63,0.2493
2982.50,0.2877
2982.38,0.3406
2982.25,0.4157
2982.13,0.5220
2982.00,0.6681
2981.88,0.8617
2981.75,1.1098
2981.63,1.4177
2981.50,1.7702
2981.38,1.9798
2981.25,1.7263
2981.13,1.3426
2981.00,1.0331
2980.88,0.8053
2980.75,0.6405
2980.63,0.5221
2980.50,0.4383
2980.38,0.3820
2980.25,0.3480
2980.13,0.3328
2980.00,0.3363
2979.88,0.3643
2979.75,0.4270
2979.63,0.5347
2979.50,0.6952
2979.38,0.9088
2979.25,1.1293
2979.13,1.1743
2979.00,0.9725
2978.88,0.7312
2978.75,0.5438
2978.63,0.4129
2978.50,0.3236
2978.38,0.2626
2978.25,0.2211
2978.13,0.1934
2978.00,0.1748
2977.88,0.1613
2977.75,0.1509
2977.63,0.1432
2977.50,0.1376
2977.38,0.1329
2977.25,0.1285
2977.13,0.1251
2977.00,0.1225
2976.88,0.1202
2976.75,0.1178
2976.63,0.1158
2976.50,0.1144
2976.38,0.1133
2976.25,0.1120
2976.13,0.1106
2976.00,0.1094
2975.88,0.1083
2975.75,0.1071
2975.63,0.1059
2975.50,0.1049
2975.38,0.1041
2975.25,0.1034
2975.13,0.1028
2975.00,0.1024
2974.88,0.1021
2974.75,0.1016
2974.63,0.1013
2974.50,0.1012
2974.38,0.1012
2974.25,0.1011
2974.13,0.1009
2974.00,0.1006
2973.88,0.1003
2973.75,0.1001
2973.63,0.1001
2973.50,0.1002
2973.38,0.0999
2973.25,0.0993
2973.13,0.0990
2973.00,0.0991
2972.88,0.0992
2972.75,0.0987
2972.63,0.0982
2972.50,0.0980
2972.38,0.0980
2972.25,0.0980
2972.13,0.0980
2972.00,0.0981
2971.88,0.0983
2971.75,0.0984
2971.63,0.0985
2971.50,0.0989
2971.38,0.0995
2971.25,0.0998
2971.13,0.1000
2971.00,0.1002
2970.88,0.1004
2970.75,0.1003
2970.63,0.1002
2970.50,0.1002
2970.38,0.1004
2970.25,0.1005
2970.13,0.1007
2970.00,0.1009
2969.88,0.1010
2969.75,0.1012
2969.63,0.1017
2969.50,0.1025
2969.38,0.1033
2969.25,0.1037
2969.13,0.1042
2969.00,0.1048
2968.88,0.1056
2968.75,0.1062
2968.63,0.1067
2968.50,0.1074
2968.38,0.1082
2968.25,0.1090
2968.13,0.1099
2968.00,0.1112
2967.88,0.1126
2967.75,0.1138
2967.63,0.1150
2967.50,0.1161
2967.38,0.1175
2967.25,0.1191
2967.13,0.1210
2967.00,0.1235
2966.88,0.1265
2966.75,0.1297
2966.63,0.1327
2966.50,0.1359
2966.38,0.1395
2966.25,0.1441
2966.13,0.1499
2966.00,0.1567
2965.88,0.1642
2965.75,0.1728
2965.63,0.1834
2965.50,0.1963
2965.38,0.2118
2965.25,0.2305
2965.13,0.2543
2965.00,0.2857
2964.88,0.3275
2964.75,0.3837
2964.63,0.4604
2964.50,0.5656
2964.38,0.7070
2964.25,0.8917
2964.13,1.1257
2964.00,1.4125
2963.88,1.7482
2963.75,2.0992
2963.63,2.2315
2963.50,1.9005
2963.38,1.4946
2963.25,1.1723
2963.13,0.9319
2963.00,0.7548
2962.88,0.6262
2962.75,0.5354
2962.63,0.4752
2962.50,0.4407
2962.38,0.4300
2962.25,0.4466
2962.13,0.4980
2962.00,0.5935
2961.88,0.7410
2961.75,0.9452
2961.63,1.1966
2961.50,1.3906
2961.38,1.2894
2961.25,1.0076
2961.13,0.7567
2961.00,0.5733
2960.88,0.4450
2960.75,0.3554
2960.63,0.2924
2960.50,0.2487
2960.38,0.2189
2960.25,0.1979
2960.13,0.1821
2960.00,0.1698
2959.88,0.1606
2959.75,0.1535
2959.63,0.1471
2959.50,0.1413
2959.38,0.1366
2959.25,0.1330
2959.13,0.1299
2959.00,0.1269
2958.88,0.1246
2958.75,0.1228
2958.63,0.1210
2958.50,0.1191
2958.38,0.1175
2958.25,0.1162
2958.13,0.1150
2958.00,0.1138
2957.88,0.1126
2957.75,0.1117
2957.63,0.1109
2957.50,0.1102
2957.38,0.1095
2957.25,0.1087
2957.13,0.1078
2957.00,0.1072
2956.88,0.1070
2956.75,0.1068
2956.63,0.1065
2956.50,0.1062
2956.38,0.1062
2956.25,0.1059
2956.13,0.1051
2956.00,0.1043
2955.88,0.1042
2955.75,0.1045
2955.63,0.1043
2955.50,0.1038
2955.38,0.1034
2955.25,0.1035
2955.13,0.1035
2955.00,0.1033
2954.88,0.1031
2954.75,0.1031
2954.63,0.1030
2954.50,0.1027
2954.38,0.1026
2954.25,0.1030
2954.13,0.1036
2954.00,0.1038
2953.88,0.1036
2953.75,0.1033
2953.63,0.1030
2953.50,0.1028
2953.38,0.1028
2953.25,0.1030
2953.13,0.1034
2953.00,0.1039
2952.88,0.1044
2952.75,0.1047
2952.63,0.1047
2952.50,0.1047
2952.38,0.1049
2952.25,0.1053
2952.13,0.1055
2952.00,0.1057
2951.88,0.1063
2951.75,0.1068
2951.63,0.1069
2951.50,0.1067
2951.38,0.1069
2951.25,0.1076
2951.13,0.1084
2951.00,0.1087
2950.88,0.1090
2950.75,0.1098
2950.63,0.1108
2950.50,0.1115
2950.38,0.1119
2950.25,0.1125
2950.13,0.1134
2950.00,0.1144
2949.88,0.1154
2949.75,0.1168
2949.63,0.1184
2949.50,0.1199
2949.38,0.1212
2949.25,0.1225
2949.13,0.1241
2949.00,0.1261
2948.88,0.1283
2948.75,0.1305
2948.63,0.1328
2948.50,0.1354
2948.38,0.1386
2948.25,0.1424
2948.13,0.1463
2948.00,0.1505
2947.88,0.1557
2947.75,0.1623
2947.63,0.1700
2947.50,0.1784
2947.38,0.1879
2947.25,0.1995
2947.13,0.2136
2947.00,0.2305
2946.88,0.2516
2946.75,0.2791
2946.63,0.3149
2946.50,0.3614
2946.38,0.4230
2946.25,0.5066
2946.13,0.6202
2946.00,0.7703
2945.88,0.9627
2945.75,1.2048
2945.63,1.5066
2945.50,1.8699
2945.38,2.2410
2945.25,2.3332
2945.13,1.9783
2945.00,1.5696
2944.88,1.2428
2944.75,0.9965
2944.63,0.8129
2944.50,0.6782
2944.38,0.5829
2944.25,0.5205
2944.13,0.4859
2944.00,0.4781
2943.88,0.5013
2943.75,0.5642
2943.63,0.6759
2943.50,0.8426
2943.38,1.0660
2943.25,1.3271
2943.13,1.4810
2943.00,1.3060
2942.88,1.0046
2942.75,0.7557
2942.63,0.5760
2942.50,0.4502
2942.38,0.3622
2942.25,0.3005
2942.13,0.2575
2942.00,0.2278
2941.88,0.2066
2941.75,0.1904
2941.63,0.1776
2941.50,0.1678
2941.38,0.1600
2941.25,0.1533
2941.13,0.1473
2941.00,0.1425
2940.88,0.1388
2940.75,0.1355
2940.63,0.1322
2940.50,0.1292
2940.38,0.1269
2940.25,0.1251
2940.13,0.1233
2940.00,0.1216
2939.88,0.1201
2939.75,0.1188
2939.63,0.1174
2939.50,0.1161
2939.38,0.1151
2939.25,0.1143
2939.13,0.1135
2939.00,0.1127
2938.88,0.1118
2938.75,0.1109
2938.63,0.1101
2938.50,0.1094
2938.38,0.1088
2938.25,0.1084
2938.13,0.1082
2938.00,0.1080
2937.88,0.1077
2937.75,0.1071
2937.63,0.1064
2937.50,0.1059
2937.38,0.1058
2937.25,0.1059
2937.13,0.1059
2937.00,0.1056
2936.88,0.1054
2936.75,0.1051
2936.63,0.1050
2936.50,0.1049
2936.38,0.1052
2936.25,0.1056
2936.13,0.1059
2936.00,0.1058
2935.88,0.1055
2935.75,0.1051
2935.63,0.1047
2935.50,0.1047
2935.38,0.1050
2935.25,0.1052
2935.13,0.1051
2935.00,0.1048
2934.88,0.1049
2934.75,0.1054
2934.63,0.1058
2934.50,0.1059
2934.38,0.1059
2934.25,0.1061
2934.13,0.1068
2934.00,0.1078
2933.88,0.1088
2933.75,0.1096
2933.63,0.1102
2933.50,0.1106
2933.38,0.1106
2933.25,0.1105
2933.13,0.1102
2933.00,0.1101
2932.88,0.1098
2932.75,0.1093
2932.63,0.1085
2932.50,0.1079
2932.38,0.1078
2932.25,0.1080
2932.13,0.1082
2932.00,0.1084
2931.88,0.1086
2931.75,0.1089
2931.63,0.1092
2931.50,0.1097
2931.38,0.1106
2931.25,0.1117
2931.13,0.1123
2931.00,0.1123
2930.88,0.1123
2930.75,0.1129
2930.63,0.1140
2930.50,0.1151
2930.38,0.1164
2930.25,0.1181
2930.13,0.1199
2930.00,0.1217
2929.88,0.1233
2929.75,0.1249
2929.63,0.1266
2929.50,0.1288
2929.38,0.1317
2929.25,0.1350
2929.13,0.1382
2929.00,0.1417
2928.88,0.1459
2928.75,0.1514
2928.63,0.1577
2928.50,0.1645
2928.38,0.1723
2928.25,0.1820
2928.13,0.1941
2928.00,0.2089
2927.88,0.2270
2927.75,0.2502
2927.63,0.2802
2927.50,0.3193
2927.38,0.3714
2927.25,0.4426
2927.13,0.5404
2927.00,0.6728
2926.88,0.8486
2926.75,1.0774
2926.63,1.3692
2926.50,1.7326
2926.38,2.1523
2926.25,2.3268
2926.13,1.9259
2926.00,1.4968
2925.88,1.1729
2925.75,0.9341
2925.63,0.7569
2925.50,0.6265
2925.38,0.5343
2925.25,0.4742
2925.13,0.4411
2925.00,0.4332
2924.88,0.4542
2924.75,0.5129
2924.63,0.6188
2924.50,0.7792
2924.38,0.9966
2924.25,1.2436
2924.13,1.3603
2924.00,1.1812
2923.88,0.9061
2923.75,0.6789
2923.63,0.5149
2923.50,0.4012
2923.38,0.3231
2923.25,0.2692
2923.13,0.2317
2923.00,0.2054
2922.88,0.1866
2922.75,0.1727
2922.63,0.1621
2922.50,0.1538
2922.38,0.1470
2922.25,0.1411
2922.13,0.1362
2922.00,0.1323
2921.88,0.1290
2921.75,0.1263
2921.63,0.1240
2921.50,0.1220
2921.38,0.1199
2921.25,0.1179
2921.13,0.1164
2921.00,0.1153
2920.88,0.1140
2920.75,0.1124
2920.63,0.1108
2920.50,0.1097
2920.38,0.1087
2920.25,0.1078
2920.13,0.1069
2920.00,0.1063
2919.88,0.1058
2919.75,0.1052
2919.63,0.1044
2919.50,0.1039
2919.38,0.1033
2919.25,0.1026
2919.13,0.1019
2919.00,0.1016
2918.88,0.1017
2918.75,0.1018
2918.63,0.1017
2918.50,0.1013
2918.38,0.1008
2918.25,0.1002
2918.13,0.0997
2918.00,0.0994
2917.88,0.0992
2917.75,0.0990
2917.63,0.0987
2917.50,0.0985
2917.38,0.0984
2917.25,0.0981
2917.13,0.0978
2917.00,0.0977
2916.88,0.0978
2916.75,0.0977
2916.63,0.0975
2916.50,0.0973
2916.38,0.0975
2916.25,0.0978
2916.13,0.0978
2916.00,0.0976
2915.88,0.0974
2915.75,0.0974
2915.63,0.0975
2915.50,0.0976
2915.38,0.0975
2915.25,0.0973
2915.13,0.0970
2915.00,0.0969
2914.88,0.0969
2914.75,0.0971
2914.63,0.0972
2914.50,0.0971
2914.38,0.0971
2914.25,0.0972
2914.13,0.0975
2914.00,0.0979
2913.88,0.0981
2913.75,0.0982
2913.63,0.0980
2913.50,0.0978
2913.38,0.0979
2913.25,0.0983
2913.13,0.0989
2913.00,0.0992
2912.88,0.0992
2912.75,0.0990
2912.63,0.0986
2912.50,0.0984
2912.38,0.0985
2912.25,0.0990
2912.13,0.0995
2912.00,0.0998
2911.88,0.0997
2911.75,0.0995
2911.63,0.0996
2911.50,0.1002
2911.38,0.1010
2911.25,0.1019
2911.13,0.1028
2911.00,0.1035
2910.88,0.1041
2910.75,0.1047
2910.63,0.1052
2910.50,0.1058
2910.38,0.1067
2910.25,0.1077
2910.13,0.1087
2910.00,0.1097
2909.88,0.1109
2909.75,0.1125
2909.63,0.1145
2909.50,0.1166
2909.38,0.1185
2909.25,0.1207
2909.13,0.1235
2909.00,0.1271
2908.88,0.1314
2908.75,0.1362
2908.63,0.1420
2908.50,0.1490
2908.38,0.1576
2908.25,0.1684
2908.13,0.1819
2908.00,0.1992
2907.88,0.2219
2907.75,0.2528
2907.63,0.2957
2907.50,0.3570
2907.38,0.4455
2907.25,0.5722
2907.13,0.7473
2907.00,0.9776
2906.88,1.2647
2906.75,1.5923
2906.63,1.7773
2906.50,1.5237
2906.38,1.1624
2906.25,0.8827
2906.13,0.6827
2906.00,0.5400
2905.88,0.4383
2905.75,0.3685
2905.63,0.3247
2905.50,0.3018
2905.38,0.2965
2905.25,0.3107
2905.13,0.3527
2905.00,0.4344
2904.88,0.5664
2904.75,0.7510
2904.63,0.9496
2904.50,1.0159
2904.38,0.8649
2904.25,0.6533
2904.13,0.4817
2904.00,0.3613
2903.88,0.2807
2903.75,0.2272
2903.63,0.1917
2903.50,0.1686
2903.38,0.1537
2903.25,0.1433
2903.13,0.1353
2903.00,0.1289
2902.88,0.1242
2902.75,0.1206
2902.63,0.1176
2902.50,0.1148
2902.38,0.1123
2902.25,0.1101
2902.13,0.1080
2902.00,0.1062
2901.88,0.1046
2901.75,0.1033
2901.63,0.1022
2901.50,0.1013
2901.38,0.1005
2901.25,0.0997
2901.13,0.0988
2901.00,0.0982
2900.88,0.0978
2900.75,0.0973
2900.63,0.0967
2900.50,0.0965
2900.38,0.0965
2900.25,0.0965
2900.13,0.0962
2900.00,0.0960
2899.88,0.0957
2899.75,0.0953
2899.63,0.0948
2899.50,0.0944
2899.38,0.0943
2899.25,0.0942
2899.13,0.0939
2899.00,0.0933
2898.88,0.0927
2898.75,0.0920
2898.63,0.0912
2898.50,0.0908
2898.38,0.0910
2898.25,0.0915
2898.13,0.0919
2898.00,0.0918
2897.88,0.0914
2897.75,0.0910
2897.63,0.0909
2897.50,0.0911
2897.38,0.0915
2897.25,0.0917
2897.13,0.0917
2897.00,0.0919
2896.88,0.0921
2896.75,0.0921
2896.63,0.0917
2896.50,0.0910
2896.38,0.0904
2896.25,0.0900
2896.13,0.0898
2896.00,0.0898
2895.88,0.0900
2895.75,0.0901
2895.63,0.0899
2895.50,0.0896
2895.38,0.0895
2895.25,0.0898
2895.13,0.0903
2895.00,0.0905
2894.88,0.0903
2894.75,0.0901
2894.63,0.0901
2894.50,0.0904
2894.38,0.0906
2894.25,0.0905
2894.13,0.0903
2894.00,0.0900
2893.88,0.0897
2893.75,0.0895
2893.63,0.0893
2893.50,0.0892
2893.38,0.0891
2893.25,0.0888
2893.13,0.0886
2893.00,0.0886
2892.88,0.0886
2892.75,0.0886
2892.63,0.0887
2892.50,0.0892
2892.38,0.0898
2892.25,0.0898
2892.13,0.0894
2892.00,0.0893
2891.88,0.0897
2891.75,0.0900
2891.63,0.0899
2891.50,0.0895
2891.38,0.0893
2891.25,0.0892
2891.13,0.0890
2891.00,0.0889
2890.88,0.0889
2890.75,0.0890
2890.63,0.0888
2890.50,0.0882
2890.38,0.0879
2890.25,0.0880
2890.13,0.0881
2890.00,0.0881
2889.88,0.0880
2889.75,0.0881
2889.63,0.0887
2889.50,0.0894
2889.38,0.0897
2889.25,0.0896
2889.13,0.0895
2889.00,0.0897
2888.88,0.0901
2888.75,0.0902
2888.63,0.0895
2888.50,0.0888
2888.38,0.0886
2888.25,0.0886
2888.13,0.0883
2888.00,0.0877
2887.88,0.0877
2887.75,0.0882
2887.63,0.0887
2887.50,0.0887
2887.38,0.0885
2887.25,0.0886
2887.13,0.0888
2887.00,0.0889
2886.88,0.0890
2886.75,0.0894
2886.63,0.0898
2886.50,0.0899
2886.38,0.0897
2886.25,0.0897
2886.13,0.0898
2886.00,0.0896
2885.88,0.0892
2885.75,0.0890
2885.63,0.0891
2885.50,0.0893
2885.38,0.0894
2885.25,0.0892
2885.13,0.0891
2885.00,0.0893
2884.88,0.0897
2884.75,0.0900
2884.63,0.0900
2884.50,0.0897
2884.38,0.0897
2884.25,0.0900
2884.13,0.0903
2884.00,0.0904
2883.88,0.0903
2883.75,0.0903
2883.63,0.0904
2883.50,0.0904
2883.38,0.0904
2883.25,0.0904
2883.13,0.0904
2883.00,0.0901
2882.88,0.0895
2882.75,0.0891
2882.63,0.0890
2882.50,0.0890
2882.38,0.0890
2882.25,0.0891
2882.13,0.0896
2882.00,0.0900
2881.88,0.0899
2881.75,0.0897
2881.63,0.0897
2881.50,0.0900
2881.38,0.0903
2881.25,0.0905
2881.13,0.0908
2881.00,0.0911
2880.88,0.0913
2880.75,0.0914
2880.63,0.0913
2880.50,0.0910
2880.38,0.0906
2880.25,0.0901
2880.13,0.0898
2880.00,0.0896
2879.88,0.0895
2879.75,0.0896
2879.63,0.0900
2879.50,0.0903
2879.38,0.0903
2879.25,0.0901
2879.13,0.0902
2879.00,0.0905
2878.88,0.0905
2878.75,0.0903
2878.63,0.0904
2878.50,0.0911
2878.38,0.0917
2878.25,0.0919
2878.13,0.0918
2878.00,0.0917
2877.88,0.0914
2877.75,0.0909
2877.63,0.0905
2877.50,0.0905
2877.38,0.0904
2877.25,0.0902
2877.13,0.0901
2877.00,0.0904
2876.88,0.0908
2876.75,0.0909
2876.63,0.0908
2876.50,0.0910
2876.38,0.0916
2876.25,0.0922
2876.13,0.0926
2876.00,0.0927
2875.88,0.0928
2875.75,0.0930
2875.63,0.0931
2875.50,0.0931
2875.38,0.0928
2875.25,0.0924
2875.13,0.0924
2875.00,0.0927
2874.88,0.0927
2874.75,0.0924
2874.63,0.0921
2874.50,0.0921
2874.38,0.0922
2874.25,0.0922
2874.13,0.0923
2874.00,0.0927
2873.88,0.0932
2873.75,0.0934
2873.63,0.0934
2873.50,0.0937
2873.38,0.0940
2873.25,0.0941
2873.13,0.0941
2873.00,0.0944
2872.88,0.0949
2872.75,0.0951
2872.63,0.0947
2872.50,0.0944
2872.38,0.0943
2872.25,0.0942
2872.13,0.0939
2872.00,0.0939
2871.88,0.0940
2871.75,0.0942
2871.63,0.0943
2871.50,0.0944
2871.38,0.0949
2871.25,0.0954
2871.13,0.0958
2871.00,0.0963
2870.88,0.0969
2870.75,0.0976
2870.63,0.0981
2870.50,0.0985
2870.38,0.0989
2870.25,0.0996
2870.13,0.1001
2870.00,0.1003
2869.88,0.1003
2869.75,0.1003
2869.63,0.1005
2869.50,0.1009
2869.38,0.1014
2869.25,0.1021
2869.13,0.1029
2869.00,0.1040
2868.88,0.1053
2868.75,0.1065
2868.63,0.1079
2868.50,0.1094
2868.38,0.1113
2868.25,0.1135
2868.13,0.1160
2868.00,0.1189
2867.88,0.1223
2867.75,0.1262
2867.63,0.1306
2867.50,0.1356
2867.38,0.1412
2867.25,0.1482
2867.13,0.1572
2867.00,0.1688
2866.88,0.1835
2866.75,0.2025
2866.63,0.2285
2866.50,0.2648
2866.38,0.3164
2866.25,0.3912
2866.13,0.5003
2866.00,0.6551
2865.88,0.8636
2865.75,1.1287
2865.63,1.4441
2865.50,1.7055
2865.38,1.5819
2865.25,1.2334
2865.13,0.9374
2865.00,0.7216
2864.88,0.5671
2864.75,0.4573
2864.63,0.3818
2864.50,0.3340
2864.38,0.3085
2864.25,0.3019
2864.13,0.3160
2864.00,0.3592
2863.88,0.4440
2863.75,0.5818
2863.63,0.7723
2863.50,0.9609
2863.38,0.9859
2863.25,0.8148
2863.13,0.6125
2863.00,0.4545
2862.88,0.3449
2862.75,0.2718
2862.63,0.2234
2862.50,0.1913
2862.38,0.1703
2862.25,0.1562
2862.13,0.1459
2862.00,0.1378
2861.88,0.1316
2861.75,0.1268
2861.63,0.1227
2861.50,0.1189
2861.38,0.1159
2861.25,0.1135
2861.13,0.1115
2861.00,0.1096
2860.88,0.1081
2860.75,0.1070
2860.63,0.1058
2860.50,0.1045
2860.38,0.1036
2860.25,0.1032
2860.13,0.1031
2860.00,0.1026
2859.88,0.1019
2859.75,0.1013
2859.63,0.1008
2859.50,0.1003
2859.38,0.0999
2859.25,0.0995
2859.13,0.0991
2859.00,0.0985
2858.88,0.0978
2858.75,0.0973
2858.63,0.0969
2858.50,0.0964
2858.38,0.0959
2858.25,0.0956
2858.13,0.0954
2858.00,0.0953
2857.88,0.0953
2857.75,0.0952
2857.63,0.0951
2857.50,0.0951
2857.38,0.0951
2857.25,0.0949
2857.13,0.0948
2857.00,0.0947
2856.88,0.0948
2856.75,0.0949
2856.63,0.0948
2856.50,0.0946
2856.38,0.0946
2856.25,0.0944
2856.13,0.0940
2856.00,0.0936
2855.88,0.0935
2855.75,0.0936
2855.63,0.0936
2855.50,0.0935
2855.38,0.0932
2855.25,0.0931
2855.13,0.0931
2855.00,0.0932
2854.88,0.0934
2854.75,0.0937
2854.63,0.0940
2854.50,0.0942
2854.38,0.0944
2854.25,0.0946
2854.13,0.0947
2854.00,0.0947
2853.88,0.0944
2853.75,0.0941
2853.63,0.0938
2853.50,0.0938
2853.38,0.0938
2853.25,0.0937
2853.13,0.0934
2853.00,0.0931
2852.88,0.0932
2852.75,0.0934
2852.63,0.0936
2852.50,0.0938
2852.38,0.0942
2852.25,0.0947
2852.13,0.0952
2852.00,0.0955
2851.88,0.0956
2851.75,0.0957
2851.63,0.0958
2851.50,0.0961
2851.38,0.0965
2851.25,0.0967
2851.13,0.0967
2851.00,0.0966
2850.88,0.0966
2850.75,0.0965
2850.63,0.0964
2850.50,0.0962
2850.38,0.0961
2850.25,0.0964
2850.13,0.0969
2850.00,0.0976
2849.88,0.0983
2849.75,0.0990
2849.63,0.0996
2849.50,0.1003
2849.38,0.1009
2849.25,0.1014
2849.13,0.1021
2849.00,0.1028
2848.88,0.1035
2848.75,0.1042
2848.63,0.1048
2848.50,0.1056
2848.38,0.1064
2848.25,0.1070
2848.13,0.1074
2848.00,0.1079
2847.88,0.1089
2847.75,0.1103
2847.63,0.1118
2847.50,0.1133
2847.38,0.1150
2847.25,0.1172
2847.13,0.1199
2847.00,0.1228
2846.88,0.1261
2846.75,0.1299
2846.63,0.1339
2846.50,0.1384
2846.38,0.1435
2846.25,0.1497
2846.13,0.1570
2846.00,0.1654
2845.88,0.1752
2845.75,0.1872
2845.63,0.2024
2845.50,0.2217
2845.38,0.2463
2845.25,0.2785
2845.13,0.3220
2845.00,0.3818
2844.88,0.4648
2844.75,0.5794
2844.63,0.7344
2844.50,0.9383
2844.38,1.1980
2844.25,1.5199
2844.13,1.9091
2844.00,2.2183
2843.88,1.9624
2843.75,1.5303
2843.63,1.1894
2843.50,0.9346
2843.38,0.7471
2843.25,0.6135
2843.13,0.5228
2843.00,0.4660
2842.88,0.4374
2842.75,0.4384
2842.63,0.4760
2842.50,0.5590
2842.38,0.6948
2842.25,0.8882
2842.13,1.1292
2842.00,1.3101
2841.88,1.2058
2841.75,0.9344
2841.63,0.6948
2841.50,0.5214
2841.38,0.4021
2841.25,0.3206
2841.13,0.2647
2841.00,0.2264
2840.88,0.2004
2840.75,0.1821
2840.63,0.1681
2840.50,0.1571
2840.38,0.1491
2840.25,0.1429
2840.13,0.1372
